customer_id,registration_date,age,gender,location,customer_segment,churned
CUST07920,2024-09-15 16:57:18.020458,46,F,North,Basic,0
CUST07921,2023-07-19 16:57:18.020462,27,M,West,Premium,0
CUST07922,2024-08-08 16:57:18.020466,46,M,North,Premium,0
CUST07923,2024-05-27 16:57:18.020469,63,M,South,Premium,0
CUST07924,2023-08-08 16:57:18.020473,70,F,North,Standard,0
CUST07925,2023-07-24 16:57:18.020477,52,F,West,Basic,0
CUST07926,2025-01-20 16:57:18.020481,47,F,West,Standard,0
CUST07927,2025-04-04 16:57:18.020486,40,M,West,Basic,1
CUST07928,2024-09-11 16:57:18.020490,62,M,North,Basic,0
CUST07929,2025-03-02 16:57:18.020494,21,F,East,Basic,0
CUST07930,2025-02-15 16:57:18.020497,67,F,South,Premium,0
CUST07931,2023-07-15 16:57:18.020501,22,F,South,Standard,0
CUST07932,2024-07-21 16:57:18.020505,59,F,North,Basic,0
CUST07933,2023-09-03 16:57:18.020509,63,F,East,Premium,0
CUST07934,2024-04-12 16:57:18.020512,40,F,East,Premium,0
CUST07935,2024-06-03 16:57:18.020516,54,M,East,Standard,0
CUST07936,2025-04-20 16:57:18.020520,60,F,West,Standard,0
CUST07937,2025-05-05 16:57:18.020524,54,F,West,Premium,0
CUST07938,2025-04-29 16:57:18.020529,48,F,West,Premium,0
CUST07939,2023-07-13 16:57:18.020533,64,M,West,Premium,0
CUST07940,2023-09-25 16:57:18.020537,60,M,West,Premium,0
CUST07941,2024-12-31 16:57:18.020540,58,F,North,Premium,0
CUST07942,2023-10-15 16:57:18.020544,45,M,North,Premium,0
CUST07943,2023-08-30 16:57:18.020548,68,M,West,Premium,0
CUST07944,2023-09-18 16:57:18.020553,59,M,East,Basic,1
CUST07945,2025-05-08 16:57:18.020558,70,M,West,Premium,0
CUST07946,2025-03-22 16:57:18.020569,30,M,West,Basic,0
CUST07947,2024-03-22 16:57:18.020575,60,M,North,Standard,0
CUST07948,2023-06-27 16:57:18.020581,60,F,West,Standard,1
CUST07949,2023-12-21 16:57:18.020587,68,M,North,Standard,0
CUST07950,2023-06-24 16:57:18.020593,55,F,South,Basic,0
CUST07951,2024-04-12 16:57:18.020599,50,M,North,Premium,0
CUST07952,2023-10-13 16:57:18.020606,39,F,West,Standard,0
CUST07953,2024-02-22 16:57:18.020612,19,F,West,Premium,0
CUST07954,2023-07-31 16:57:18.020618,38,F,West,Basic,1
CUST07955,2023-10-13 16:57:18.020624,61,M,South,Premium,0
CUST07956,2025-04-04 16:57:18.020631,40,M,South,Standard,0
CUST07957,2024-03-27 16:57:18.020637,33,F,East,Basic,0
CUST07958,2023-11-15 16:57:18.020644,68,M,East,Premium,1
CUST07959,2025-03-23 16:57:18.020650,49,F,North,Standard,0
CUST07960,2024-01-19 16:57:18.020656,65,F,West,Basic,1
CUST07961,2024-01-13 16:57:18.020661,30,F,North,Basic,0
CUST07962,2024-12-29 16:57:18.020665,64,M,West,Basic,0
CUST07963,2023-12-20 16:57:18.020668,34,F,East,Standard,0
CUST07964,2024-02-05 16:57:18.020672,56,M,East,Basic,1
CUST07965,2023-08-13 16:57:18.020676,60,F,East,Premium,0
CUST07966,2023-11-09 16:57:18.020682,33,F,West,Basic,0
CUST07967,2023-09-27 16:57:18.020685,55,F,North,Premium,1
CUST07968,2024-05-17 16:57:18.020689,27,M,North,Basic,0
CUST07969,2024-10-19 16:57:18.020693,21,F,East,Standard,0
CUST07970,2023-07-26 16:57:18.020698,54,M,South,Standard,0
CUST07971,2023-12-26 16:57:18.020701,25,M,West,Basic,0
CUST07972,2023-09-30 16:57:18.020705,30,M,East,Premium,0
CUST07973,2023-06-17 16:57:18.020709,20,M,North,Premium,0
CUST07974,2023-10-21 16:57:18.020712,48,M,North,Standard,0
CUST07975,2023-07-25 16:57:18.020716,43,M,West,Standard,0
CUST07976,2024-09-16 16:57:18.020719,33,F,East,Premium,0
CUST07977,2024-03-04 16:57:18.020723,62,M,North,Premium,0
CUST07978,2023-09-07 16:57:18.020726,61,F,West,Standard,0
CUST07979,2024-01-06 16:57:18.020730,50,M,North,Premium,0
CUST07980,2023-10-18 16:57:18.020733,28,F,South,Standard,0
CUST07981,2024-04-29 16:57:18.020737,25,F,South,Basic,0
CUST07982,2024-11-23 16:57:18.020741,69,M,South,Basic,0
CUST07983,2024-09-27 16:57:18.020747,23,F,West,Basic,0
CUST07984,2024-02-25 16:57:18.020753,39,M,South,Basic,1
CUST07985,2023-07-15 16:57:18.020759,35,F,East,Basic,0
CUST07986,2023-07-18 16:57:18.020768,21,F,East,Standard,0
CUST07987,2023-06-02 16:57:18.020774,60,F,West,Basic,0
CUST07988,2025-02-20 16:57:18.020780,47,F,South,Premium,0
CUST07989,2025-01-03 16:57:18.020786,60,F,South,Standard,0
CUST07990,2023-07-25 16:57:18.020792,38,M,East,Premium,0
CUST07991,2023-12-14 16:57:18.020797,62,M,North,Basic,1
CUST07992,2024-06-07 16:57:18.020804,49,F,North,Basic,0
CUST07993,2024-12-18 16:57:18.020810,47,M,North,Basic,1
CUST07994,2024-08-06 16:57:18.020815,50,M,South,Standard,0
CUST07995,2023-09-14 16:57:18.020818,62,F,West,Basic,0
CUST07996,2024-05-16 16:57:18.020822,44,M,East,Premium,0
CUST07997,2024-10-19 16:57:18.020826,54,M,West,Basic,0
CUST07998,2024-04-20 16:57:18.020829,70,F,North,Basic,0
CUST07999,2023-11-09 16:57:18.020833,38,F,North,Standard,0
CUST08000,2023-10-03 16:57:18.020836,66,F,South,Basic,0
CUST08001,2023-07-23 16:57:18.020840,35,F,North,Premium,0
CUST08002,2025-03-03 16:57:18.020847,19,F,South,Standard,1
CUST08003,2023-09-12 16:57:18.020850,48,F,South,Standard,0
CUST08004,2024-07-30 16:57:18.020854,55,M,North,Premium,0
CUST08005,2025-01-22 16:57:18.020859,51,M,West,Basic,0
CUST08006,2023-08-13 16:57:18.020863,59,M,South,Premium,0
CUST08007,2023-08-08 16:57:18.020867,55,M,East,Standard,0
CUST08008,2024-06-17 16:57:18.020871,31,F,North,Premium,0
CUST08009,2025-02-09 16:57:18.020875,38,F,North,Premium,0
CUST08010,2024-07-09 16:57:18.020878,47,F,West,Premium,0
CUST08011,2023-07-23 16:57:18.020882,23,F,East,Basic,0
CUST08012,2024-11-27 16:57:18.020886,42,M,East,Standard,0
CUST08013,2024-06-14 16:57:18.020889,36,F,South,Premium,0
CUST08014,2024-11-10 16:57:18.020893,25,M,East,Basic,0
CUST08015,2024-08-28 16:57:18.020897,68,F,South,Premium,0
CUST08016,2023-07-02 16:57:18.020901,33,F,North,Standard,0
CUST08017,2025-02-15 16:57:18.020906,66,F,South,Basic,0
CUST08018,2024-07-13 16:57:18.020913,32,F,West,Standard,0
CUST08019,2025-03-09 16:57:18.020918,69,F,East,Standard,1
CUST08020,2023-06-10 16:57:18.020925,21,M,West,Premium,1
CUST08021,2024-08-29 16:57:18.020931,54,M,North,Standard,0
CUST08022,2023-09-28 16:57:18.020937,67,F,North,Standard,0
CUST08023,2024-10-29 16:57:18.020943,39,M,North,Standard,0
CUST08024,2023-08-03 16:57:18.020949,66,M,South,Premium,0
CUST08025,2024-11-18 16:57:18.020957,28,F,North,Standard,0
CUST08026,2024-05-30 16:57:18.020963,43,M,West,Basic,1
CUST08027,2025-03-30 16:57:18.020967,56,F,West,Standard,0
CUST08028,2023-07-01 16:57:18.020970,23,F,East,Premium,0
CUST08029,2024-10-27 16:57:18.020976,31,M,West,Standard,0
CUST08030,2024-05-08 16:57:18.020980,64,M,South,Basic,1
CUST08031,2024-05-28 16:57:18.020983,56,M,East,Standard,0
CUST08032,2023-05-29 16:57:18.020987,66,F,North,Standard,0
CUST08033,2023-07-19 16:57:18.020991,57,M,East,Basic,0
CUST08034,2024-01-13 16:57:18.020996,53,M,North,Basic,0
CUST08035,2024-06-08 16:57:18.020999,29,F,South,Premium,0
CUST08036,2025-02-13 16:57:18.021003,70,M,North,Basic,0
CUST08037,2024-07-26 16:57:18.021007,28,F,North,Standard,1
CUST08038,2025-01-19 16:57:18.021010,36,M,North,Premium,0
CUST08039,2023-12-03 16:57:18.021014,41,F,South,Basic,0
CUST08040,2025-01-08 16:57:18.021018,36,M,West,Standard,0
CUST08041,2024-12-05 16:57:18.021021,18,M,South,Basic,0
CUST08042,2025-04-10 16:57:18.021025,24,F,East,Premium,0
CUST08043,2024-12-07 16:57:18.021028,21,F,East,Standard,0
CUST08044,2023-08-17 16:57:18.021034,50,F,West,Standard,0
CUST08045,2023-08-11 16:57:18.021037,37,M,South,Standard,1
CUST08046,2024-11-01 16:57:18.021041,69,M,South,Basic,0
CUST08047,2024-04-12 16:57:18.021045,47,F,North,Standard,0
CUST08048,2024-06-26 16:57:18.021049,35,M,East,Premium,0
CUST08049,2024-12-09 16:57:18.021053,64,M,North,Premium,0
CUST08050,2025-01-31 16:57:18.021056,30,M,East,Premium,1
CUST08051,2024-10-01 16:57:18.021060,24,F,West,Basic,0
CUST08052,2024-11-18 16:57:18.021066,33,F,South,Basic,1
CUST08053,2024-08-28 16:57:18.021072,63,M,South,Premium,0
CUST08054,2024-08-27 16:57:18.021078,43,M,West,Standard,0
CUST08055,2025-02-17 16:57:18.021084,58,M,South,Premium,0
CUST08056,2024-12-20 16:57:18.021090,38,M,East,Premium,0
CUST08057,2024-09-06 16:57:18.021096,52,F,West,Premium,0
CUST08058,2024-02-08 16:57:18.021103,48,F,North,Standard,0
CUST08059,2024-12-25 16:57:18.021109,57,M,West,Basic,0
CUST08060,2023-05-19 16:57:18.021116,45,F,West,Standard,0
CUST08061,2025-03-19 16:57:18.021122,52,F,West,Premium,0
CUST08062,2025-02-24 16:57:18.021128,20,F,East,Premium,0
CUST08063,2024-07-16 16:57:18.021132,62,M,North,Premium,0
CUST08064,2024-09-30 16:57:18.021138,62,M,East,Premium,0
CUST08065,2025-04-22 16:57:18.021142,62,F,South,Standard,0
CUST08066,2024-01-24 16:57:18.021148,69,M,East,Standard,0
CUST08067,2024-11-05 16:57:18.021152,45,F,East,Premium,0
CUST08068,2024-02-19 16:57:18.021155,65,M,South,Standard,0
CUST08069,2024-02-22 16:57:18.021159,66,M,East,Basic,0
CUST08070,2024-11-03 16:57:18.021163,32,M,South,Basic,0
CUST08071,2023-09-29 16:57:18.021167,30,F,South,Basic,1
CUST08072,2023-08-09 16:57:18.021171,28,F,West,Basic,0
CUST08073,2025-04-20 16:57:18.021175,48,M,East,Premium,0
CUST08074,2023-07-15 16:57:18.021178,32,F,West,Basic,0
CUST08075,2024-09-17 16:57:18.021182,23,F,South,Premium,0
CUST08076,2025-02-18 16:57:18.021186,64,F,South,Basic,0
CUST08077,2025-02-18 16:57:18.021190,59,M,East,Premium,0
CUST08078,2024-06-26 16:57:18.021193,63,F,North,Standard,0
CUST08079,2025-05-04 16:57:18.021197,70,F,North,Standard,0
CUST08080,2024-01-07 16:57:18.021201,41,M,East,Basic,0
CUST08081,2024-07-26 16:57:18.021204,60,F,South,Standard,0
CUST08082,2024-01-30 16:57:18.021208,42,F,West,Premium,0
CUST08083,2025-02-28 16:57:18.021213,33,M,East,Basic,0
CUST08084,2024-05-09 16:57:18.021217,22,F,East,Basic,1
CUST08085,2024-05-09 16:57:18.021221,35,M,South,Standard,0
CUST08086,2023-09-23 16:57:18.021225,39,F,North,Premium,0
CUST08087,2024-10-30 16:57:18.021228,63,M,East,Basic,0
CUST08088,2025-03-04 16:57:18.021232,40,F,North,Basic,0
CUST08089,2024-03-14 16:57:18.021236,31,F,North,Basic,0
CUST08090,2023-05-22 16:57:18.021239,24,M,West,Standard,0
CUST08091,2024-06-29 16:57:18.021243,39,M,South,Standard,0
CUST08092,2024-09-19 16:57:18.021247,43,F,North,Standard,0
CUST08093,2025-04-10 16:57:18.021251,34,M,West,Premium,0
CUST08094,2023-12-20 16:57:18.021254,27,M,South,Standard,0
CUST08095,2024-12-25 16:57:18.021258,44,F,West,Premium,0
CUST08096,2023-05-16 16:57:18.021262,30,M,South,Basic,0
CUST08097,2023-10-31 16:57:18.021267,25,M,North,Standard,0
CUST08098,2025-03-08 16:57:18.021272,68,M,East,Standard,0
CUST08099,2023-06-21 16:57:18.021279,46,F,South,Premium,0
CUST08100,2025-02-28 16:57:18.021286,28,F,East,Basic,0
CUST08101,2024-03-04 16:57:18.021293,33,F,South,Premium,0
CUST08102,2025-02-11 16:57:18.021299,37,M,South,Premium,1
CUST08103,2025-04-25 16:57:18.021308,52,F,South,Premium,0
CUST08104,2025-03-17 16:57:18.021314,70,F,East,Basic,0
CUST08105,2024-08-19 16:57:18.021320,61,M,North,Premium,0
CUST08106,2023-11-13 16:57:18.021326,24,M,South,Basic,0
CUST08107,2024-03-10 16:57:18.021333,37,F,North,Basic,0
CUST08108,2025-04-03 16:57:18.021338,20,M,North,Basic,0
CUST08109,2024-12-06 16:57:18.021342,37,M,East,Premium,0
CUST08110,2023-11-01 16:57:18.021345,23,F,North,Premium,0
CUST08111,2023-11-28 16:57:18.021349,34,F,North,Standard,0
CUST08112,2023-08-01 16:57:18.021352,53,F,West,Basic,0
CUST08113,2023-08-03 16:57:18.021356,30,M,North,Standard,0
CUST08114,2023-10-08 16:57:18.021362,56,F,North,Premium,0
CUST08115,2023-07-01 16:57:18.021365,26,M,East,Premium,0
CUST08116,2023-07-22 16:57:18.021369,37,F,East,Premium,0
CUST08117,2024-10-14 16:57:18.021373,37,F,South,Premium,0
CUST08118,2025-03-28 16:57:18.021376,44,F,North,Premium,0
CUST08119,2025-04-20 16:57:18.021380,36,F,North,Premium,0
CUST08120,2025-04-29 16:57:18.021384,58,F,North,Premium,0
CUST08121,2025-01-07 16:57:18.021387,33,F,East,Standard,0
CUST08122,2024-01-31 16:57:18.021392,54,F,South,Premium,0
CUST08123,2024-01-14 16:57:18.021396,66,M,South,Basic,0
CUST08124,2024-09-16 16:57:18.021400,56,F,West,Basic,0
CUST08125,2024-01-22 16:57:18.021403,26,M,West,Standard,1
CUST08126,2025-02-22 16:57:18.021407,63,F,West,Standard,0
CUST08127,2024-03-04 16:57:18.021412,48,F,East,Premium,0
CUST08128,2024-10-01 16:57:18.021415,50,F,West,Basic,0
CUST08129,2025-02-22 16:57:18.021420,26,M,North,Basic,1
CUST08130,2023-10-02 16:57:18.021424,32,F,South,Premium,0
CUST08131,2024-07-31 16:57:18.021428,50,F,South,Premium,0
CUST08132,2024-08-03 16:57:18.021431,41,M,East,Standard,0
CUST08133,2024-05-27 16:57:18.021435,65,F,North,Basic,1
CUST08134,2024-01-30 16:57:18.021439,64,M,East,Premium,0
CUST08135,2023-11-07 16:57:18.021443,53,M,West,Basic,0
CUST08136,2023-07-08 16:57:18.021446,43,F,North,Premium,1
CUST08137,2023-08-09 16:57:18.021450,58,M,East,Standard,0
CUST08138,2024-06-19 16:57:18.021454,50,F,South,Basic,1
CUST08139,2025-01-23 16:57:18.021458,67,F,South,Basic,0
CUST08140,2024-04-06 16:57:18.021462,64,M,North,Standard,0
CUST08141,2024-07-30 16:57:18.021467,70,F,South,Premium,0
CUST08142,2023-09-22 16:57:18.021486,29,F,North,Basic,0
CUST08143,2023-10-12 16:57:18.021493,38,F,North,Standard,0
CUST08144,2024-09-20 16:57:18.021499,51,F,West,Standard,0
CUST08145,2025-05-03 16:57:18.021504,26,M,West,Basic,0
CUST08146,2025-02-24 16:57:18.021510,67,F,South,Standard,0
CUST08147,2023-10-17 16:57:18.021516,60,F,South,Premium,0
CUST08148,2023-06-08 16:57:18.021522,40,F,East,Basic,0
CUST08149,2024-06-01 16:57:18.021528,66,M,East,Standard,1
CUST08150,2024-07-26 16:57:18.021534,66,M,West,Basic,0
CUST08151,2023-05-17 16:57:18.021540,55,F,West,Standard,0
CUST08152,2023-05-27 16:57:18.021544,50,M,South,Premium,0
CUST08153,2025-04-09 16:57:18.021548,65,M,West,Premium,0
CUST08154,2023-06-16 16:57:18.021552,60,M,East,Premium,0
CUST08155,2023-08-17 16:57:18.021556,37,F,North,Premium,0
CUST08156,2024-11-15 16:57:18.021559,36,F,North,Basic,0
CUST08157,2024-02-12 16:57:18.021563,41,F,North,Standard,0
CUST08158,2025-02-03 16:57:18.021567,19,F,West,Standard,0
CUST08159,2024-01-02 16:57:18.021570,23,F,East,Standard,0
CUST08160,2024-12-10 16:57:18.021574,45,M,East,Standard,0
CUST08161,2023-12-19 16:57:18.021583,21,F,West,Standard,0
CUST08162,2025-02-16 16:57:18.021587,25,M,North,Basic,0
CUST08163,2024-01-23 16:57:18.021590,47,M,South,Premium,0
CUST08164,2024-12-02 16:57:18.021594,38,F,North,Basic,0
CUST08165,2024-07-23 16:57:18.021597,60,F,South,Premium,0
CUST08166,2024-01-23 16:57:18.021601,33,M,East,Standard,0
CUST08167,2023-07-06 16:57:18.021604,45,F,East,Basic,0
CUST08168,2023-06-16 16:57:18.021608,21,M,North,Standard,0
CUST08169,2024-09-20 16:57:18.021612,50,M,West,Standard,0
CUST08170,2023-08-11 16:57:18.021616,56,M,East,Standard,1
CUST08171,2023-10-02 16:57:18.021619,28,F,West,Premium,0
CUST08172,2024-07-26 16:57:18.021623,51,M,North,Basic,0
CUST08173,2024-10-27 16:57:18.021627,21,M,West,Standard,0
CUST08174,2024-09-03 16:57:18.021630,26,M,North,Standard,0
CUST08175,2024-05-11 16:57:18.021634,62,F,East,Premium,0
CUST08176,2023-12-06 16:57:18.021637,68,M,South,Standard,0
CUST08177,2024-04-30 16:57:18.021641,56,M,West,Premium,0
CUST08178,2025-04-19 16:57:18.021644,33,F,South,Standard,0
CUST08179,2024-08-07 16:57:18.021649,30,M,East,Standard,0
CUST08180,2023-06-12 16:57:18.021653,48,F,North,Basic,0
CUST08181,2024-06-07 16:57:18.021660,31,F,South,Standard,0
CUST08182,2025-02-07 16:57:18.021664,59,M,South,Premium,0
CUST08183,2025-02-26 16:57:18.021670,70,F,East,Premium,0
CUST08184,2023-07-29 16:57:18.021676,22,M,North,Basic,1
CUST08185,2024-12-22 16:57:18.021682,19,F,North,Standard,0
CUST08186,2025-01-27 16:57:18.021689,33,F,South,Premium,0
CUST08187,2025-04-08 16:57:18.021695,41,M,South,Premium,1
CUST08188,2023-06-20 16:57:18.021701,37,F,South,Basic,0
CUST08189,2024-03-03 16:57:18.021707,68,F,South,Basic,0
CUST08190,2024-05-02 16:57:18.021713,70,M,East,Basic,0
CUST08191,2024-12-23 16:57:18.021719,38,F,North,Premium,0
CUST08192,2024-03-18 16:57:18.021725,24,F,East,Standard,0
CUST08193,2024-12-17 16:57:18.021733,44,M,East,Standard,0
CUST08194,2024-06-23 16:57:18.021737,31,F,East,Basic,0
CUST08195,2024-12-05 16:57:18.021741,43,M,East,Premium,0
CUST08196,2023-11-12 16:57:18.021745,24,F,East,Premium,0
CUST08197,2024-11-05 16:57:18.021749,69,M,South,Premium,0
CUST08198,2024-05-21 16:57:18.021752,53,F,South,Standard,0
CUST08199,2023-12-05 16:57:18.021756,21,M,East,Basic,0
CUST08200,2024-11-17 16:57:18.021763,50,M,East,Premium,0
CUST08201,2023-12-21 16:57:18.021767,38,M,West,Basic,0
CUST08202,2023-06-30 16:57:18.021770,50,M,West,Premium,1
CUST08203,2024-05-07 16:57:18.021774,34,F,South,Standard,0
CUST08204,2024-11-07 16:57:18.021778,35,F,West,Standard,0
CUST08205,2024-01-03 16:57:18.021782,34,F,East,Basic,1
CUST08206,2024-04-07 16:57:18.021785,34,M,North,Standard,1
CUST08207,2024-02-29 16:57:18.021789,36,M,North,Standard,1
CUST08208,2025-05-03 16:57:18.021792,42,M,West,Standard,0
CUST08209,2023-10-30 16:57:18.021796,45,M,West,Standard,0
CUST08210,2024-05-03 16:57:18.021799,69,M,West,Standard,0
CUST08211,2023-09-12 16:57:18.021803,32,F,East,Basic,0
CUST08212,2024-04-18 16:57:18.021807,19,M,South,Premium,0
CUST08213,2025-04-19 16:57:18.021810,34,M,West,Premium,0
CUST08214,2024-05-07 16:57:18.021814,34,F,South,Basic,0
CUST08215,2024-02-21 16:57:18.021817,20,M,West,Premium,0
CUST08216,2023-10-02 16:57:18.021821,57,M,South,Basic,0
CUST08217,2024-08-26 16:57:18.021825,47,M,West,Basic,0
CUST08218,2024-12-16 16:57:18.021829,43,M,East,Basic,0
CUST08219,2025-01-25 16:57:18.021832,63,F,East,Premium,0
CUST08220,2025-01-04 16:57:18.021837,61,F,North,Premium,0
CUST08221,2024-12-28 16:57:18.021841,41,M,South,Basic,0
CUST08222,2023-06-15 16:57:18.021846,62,F,South,Basic,0
CUST08223,2023-08-01 16:57:18.021852,56,F,East,Premium,0
CUST08224,2024-01-27 16:57:18.021858,53,F,South,Basic,0
CUST08225,2024-09-05 16:57:18.021866,45,M,West,Basic,0
CUST08226,2024-08-14 16:57:18.021873,54,F,East,Standard,0
CUST08227,2024-07-02 16:57:18.021879,56,F,East,Standard,0
CUST08228,2023-12-09 16:57:18.021886,25,M,West,Basic,0
CUST08229,2024-10-26 16:57:18.021892,64,M,West,Basic,0
CUST08230,2024-07-21 16:57:18.021898,61,M,West,Basic,0
CUST08231,2025-01-22 16:57:18.021904,51,M,South,Premium,1
CUST08232,2023-06-12 16:57:18.021910,35,M,South,Premium,0
CUST08233,2023-09-05 16:57:18.021917,31,F,South,Standard,0
CUST08234,2024-04-10 16:57:18.021921,24,F,West,Standard,0
CUST08235,2023-05-15 16:57:18.021925,19,F,North,Standard,0
CUST08236,2024-04-08 16:57:18.021929,39,F,North,Premium,0
CUST08237,2024-11-25 16:57:18.021932,53,F,South,Basic,0
CUST08238,2025-02-19 16:57:18.021936,25,M,East,Premium,0
CUST08239,2024-12-23 16:57:18.021942,63,M,South,Premium,0
CUST08240,2024-01-09 16:57:18.021946,67,F,East,Basic,0
CUST08241,2024-05-11 16:57:18.021949,28,M,West,Standard,1
CUST08242,2023-12-26 16:57:18.021953,48,F,South,Premium,0
CUST08243,2023-08-11 16:57:18.021957,31,F,East,Premium,0
CUST08244,2024-09-19 16:57:18.021960,70,F,South,Basic,0
CUST08245,2024-12-26 16:57:18.021964,63,F,South,Basic,1
CUST08246,2024-03-09 16:57:18.021968,67,M,North,Standard,0
CUST08247,2025-01-09 16:57:18.021971,20,M,South,Standard,0
CUST08248,2025-05-10 16:57:18.021975,49,F,South,Premium,0
CUST08249,2024-08-21 16:57:18.021978,30,F,West,Basic,0
CUST08250,2023-06-29 16:57:18.021982,68,F,East,Premium,0
CUST08251,2023-12-20 16:57:18.021986,22,F,East,Standard,0
CUST08252,2024-08-30 16:57:18.021990,25,M,East,Premium,0
CUST08253,2025-05-07 16:57:18.021993,53,M,North,Basic,0
CUST08254,2024-02-02 16:57:18.021997,32,M,East,Premium,0
CUST08255,2024-01-10 16:57:18.022000,57,M,South,Standard,0
CUST08256,2024-02-06 16:57:18.022006,32,M,South,Basic,0
CUST08257,2024-01-10 16:57:18.022015,30,F,North,Basic,0
CUST08258,2024-06-27 16:57:18.022021,51,F,North,Premium,1
CUST08259,2023-06-11 16:57:18.022031,62,F,East,Basic,1
CUST08260,2023-07-27 16:57:18.022037,62,M,South,Standard,0
CUST08261,2023-11-01 16:57:18.022043,63,M,North,Basic,0
CUST08262,2025-03-12 16:57:18.022049,48,M,South,Premium,0
CUST08263,2023-10-15 16:57:18.022055,59,F,North,Premium,0
CUST08264,2025-01-07 16:57:18.022079,51,F,East,Premium,0
CUST08265,2024-09-02 16:57:18.022098,56,F,West,Premium,0
CUST08266,2024-12-28 16:57:18.022102,33,M,North,Standard,0
CUST08267,2023-08-15 16:57:18.022106,67,F,East,Premium,0
CUST08268,2024-01-26 16:57:18.022110,41,F,North,Premium,0
CUST08269,2024-11-21 16:57:18.022114,30,M,North,Standard,0
CUST08270,2025-05-08 16:57:18.022118,56,F,North,Standard,0
CUST08271,2024-06-01 16:57:18.022122,18,M,East,Premium,0
CUST08272,2024-09-27 16:57:18.022125,19,M,West,Basic,0
CUST08273,2023-08-10 16:57:18.022129,52,F,West,Basic,0
CUST08274,2024-05-19 16:57:18.022133,51,F,East,Standard,0
CUST08275,2023-06-12 16:57:18.022136,52,F,North,Basic,0
CUST08276,2024-05-30 16:57:18.022140,54,M,East,Standard,0
CUST08277,2025-03-28 16:57:18.022143,36,F,South,Premium,0
CUST08278,2024-04-06 16:57:18.022150,44,F,West,Premium,0
CUST08279,2024-02-10 16:57:18.022153,29,F,East,Premium,0
CUST08280,2023-11-05 16:57:18.022157,25,F,South,Premium,0
CUST08281,2024-06-30 16:57:18.022161,68,M,East,Basic,0
CUST08282,2024-06-14 16:57:18.022164,20,F,West,Premium,0
CUST08283,2025-01-23 16:57:18.022168,49,F,East,Basic,0
CUST08284,2024-10-25 16:57:18.022173,36,M,East,Premium,0
CUST08285,2024-03-02 16:57:18.022177,68,F,West,Standard,0
CUST08286,2025-04-07 16:57:18.022181,46,F,East,Basic,0
CUST08287,2024-06-23 16:57:18.022185,46,F,North,Premium,0
CUST08288,2025-03-17 16:57:18.022189,43,F,West,Basic,0
CUST08289,2024-12-08 16:57:18.022194,45,F,North,Basic,0
CUST08290,2024-02-08 16:57:18.022211,57,M,West,Basic,0
CUST08291,2023-08-25 16:57:18.022215,38,M,West,Standard,0
CUST08292,2025-03-19 16:57:18.022219,22,M,East,Basic,0
CUST08293,2024-10-06 16:57:18.022222,25,F,East,Standard,0
CUST08294,2023-06-19 16:57:18.022226,60,M,East,Premium,0
CUST08295,2024-02-17 16:57:18.022230,52,M,East,Standard,0
CUST08296,2025-05-09 16:57:18.022234,36,M,West,Basic,0
CUST08297,2023-09-16 16:57:18.022237,30,F,East,Premium,0
CUST08298,2023-12-07 16:57:18.022243,46,F,West,Basic,0
CUST08299,2024-11-10 16:57:18.022246,45,M,North,Premium,0
CUST08300,2023-06-27 16:57:18.022250,64,M,West,Premium,0
CUST08301,2024-05-26 16:57:18.022254,67,F,North,Premium,0
CUST08302,2024-05-04 16:57:18.022258,42,F,South,Premium,0
CUST08303,2024-12-04 16:57:18.022262,33,M,North,Basic,0
CUST08304,2024-05-27 16:57:18.022265,47,F,North,Standard,0
CUST08305,2024-09-14 16:57:18.022269,27,F,South,Standard,0
CUST08306,2024-04-09 16:57:18.022273,42,M,North,Basic,1
CUST08307,2023-11-06 16:57:18.022276,68,M,East,Standard,0
CUST08308,2023-11-08 16:57:18.022280,31,F,North,Basic,0
CUST08309,2024-10-13 16:57:18.022284,19,M,East,Premium,0
CUST08310,2024-09-02 16:57:18.022287,70,F,East,Basic,0
CUST08311,2024-10-30 16:57:18.022291,26,F,West,Basic,0
CUST08312,2023-11-10 16:57:18.022295,35,F,West,Premium,0
CUST08313,2023-12-18 16:57:18.022299,69,M,West,Premium,0
CUST08314,2025-04-16 16:57:18.022302,49,F,West,Premium,0
CUST08315,2024-07-31 16:57:18.022306,68,M,South,Standard,0
CUST08316,2025-04-09 16:57:18.022309,21,F,North,Basic,1
CUST08317,2023-07-05 16:57:18.022314,49,F,East,Premium,0
CUST08318,2024-04-10 16:57:18.022318,53,F,North,Basic,0
CUST08319,2023-07-29 16:57:18.022322,70,F,South,Basic,1
CUST08320,2023-05-23 16:57:18.022326,47,F,South,Premium,0
CUST08321,2024-05-10 16:57:18.022331,48,F,East,Premium,0
CUST08322,2024-06-13 16:57:18.022335,34,F,West,Standard,0
CUST08323,2025-01-07 16:57:18.022342,51,M,East,Basic,0
CUST08324,2023-12-17 16:57:18.022348,37,M,East,Premium,0
CUST08325,2023-12-28 16:57:18.022354,50,F,South,Basic,0
CUST08326,2025-03-07 16:57:18.022357,34,M,West,Premium,0
CUST08327,2024-03-09 16:57:18.022361,31,F,South,Premium,0
CUST08328,2023-08-02 16:57:18.022365,28,M,South,Basic,0
CUST08329,2024-09-29 16:57:18.022369,54,M,North,Standard,0
CUST08330,2023-10-13 16:57:18.022373,68,M,North,Standard,0
